Date,Close/Last,Volume,Open,High,Low
07/27/2021,$192.08,24886260,$192.65,$196.22,$187.41
07/26/2021,$192.94,20394320,$193.11,$194.42,$189.14
07/23/2021,$195.58,19567200,$196.564,$197,$192.5
07/22/2021,$195.94,32382600,$196.42,$198.87,$192.76
07/21/2021,$194.1,37101740,$188.82,$195.27,$187.42
07/20/2021,$186.12,43468650,$187.3,$188.38,$181.64
07/19/2021,$187.7975,74905880,$179.1525,$190.42,$178.655
07/16/2021,$181.61,68822280,$190.305,$191.5711,$180.73
07/15/2021,$189.6625,55056440,$198.1175,$198.47,$188.585
07/14/2021,$198.415,38009920,$203.5775,$204.1775,$197.5275
07/13/2021,$202.5,29070632,$204.005,$204.6125,$201.14
07/12/2021,$205.125,32198476,$202.4,$205.3275,$201.8775
07/09/2021,$200.5025,29662268,$199.625,$200.8013,$197.5425
07/08/2021,$199.0275,50329960,$198.565,$201.33,$197.0075
07/07/2021,$203.7175,41842720,$208.535,$208.75,$203.3205
07/06/2021,$206.985,44670760,$207.375,$208.42,$203.5025
07/02/2021,$204.87,34339668,$204.4013,$205.0525,$202.8775
07/01/2021,$202.12,48013480,$201.25,$204.56,$200.19
06/30/2021,$200.025,32656616,$199.9913,$201.625,$198.6375
06/29/2021,$200.2675,36763384,$198.825,$200.9875,$196.5687
06/28/2021,$199.85,49543640,$193.6125,$200.7875,$193.19
06/25/2021,$190.31,27836592,$192.805,$193.455,$188.9437
06/24/2021,$192.055,32092240,$192.2775,$194.2,$190.8825
06/23/2021,$190.5725,33235704,$190.0775,$191.5275,$189.0775
06/22/2021,$188.8675,58014560,$184.715,$189.6375,$183.8587
06/21/2021,$184.2725,67238200,$184.3525,$185.365,$178.2265
06/18/2021,$186.3875,96885440,$187.84,$193.75,$185.84
06/17/2021,$186.5725,80965480,$177.7457,$188.35,$177.5625
06/16/2021,$178.1025,30712260,$177.9075,$179.5468,$175.8442
06/15/2021,$177.885,24303044,$179.15,$180.1625,$177.2795
06/14/2021,$180.1875,32137428,$179.06,$180.395,$176.6275
06/11/2021,$178.2525,41630760,$174.795,$179.3922,$174.4375
06/10/2021,$174.25,28777044,$173.5,$174.92,$171.76
06/09/2021,$173.5825,38165748,$175.1575,$175.75,$172.5575
06/08/2021,$174.57,32384676,$175.2725,$176.2159,$172.51
06/07/2021,$176.19,57575480,$175.7115,$178.125,$171.9275
06/04/2021,$175.7825,61712040,$171.125,$176.61,$170.955
06/03/2021,$169.6975,58000680,$167.0075,$172.59,$165.83
06/02/2021,$167.7825,59416760,$162.5225,$169.1887,$162.355
06/01/2021,$162.645,47280320,$162.7,$163.8812,$159.0325
05/28/2021,$162.445,64453560,$155.01,$162.7748,$155.01
05/27/2021,$154.88,58147520,$156.9975,$157.5,$154.6
05/26/2021,$157,37043864,$157.3425,$157.9375,$155.8625
05/25/2021,$156.4775,43540680,$157.66,$158.185,$154.825
05/24/2021,$156.12,55481640,$152.125,$157.45,$151.76
05/21/2021,$149.9175,67299200,$151.6375,$152.22,$148.6939
05/20/2021,$146.125,32159192,$143.025,$146.8379,$142.705
05/19/2021,$140.6575,34399936,$135.665,$140.795,$135.4325
05/18/2021,$140.1575,18625424,$142.67,$144.0425,$140.04
05/17/2021,$141.655,21648884,$141.57,$141.6925,$138.535
05/14/2021,$142.43,25861500,$138.9,$143.281,$137.485
05/13/2021,$136.6525,28572748,$140.3375,$140.8075,$134.59
05/12/2021,$137.585,30340932,$140.095,$142.6025,$137.0925
05/11/2021,$143.0625,28558536,$138.25,$143.5475,$137.5
05/10/2021,$142.6575,26890380,$147.8725,$148.06,$142.5
05/07/2021,$148.1225,22932732,$148.0825,$149.7075,$146.7171
05/06/2021,$145.23,19338092,$144.9525,$145.7125,$142.1809
05/05/2021,$144.585,29202304,$147.09,$148.135,$143.875
05/04/2021,$143.5125,40532480,$146.3725,$146.375,$140.1025
05/03/2021,$148.3675,20391184,$151.25,$152.4675,$147.875
04/30/2021,$150.095,20191008,$151.745,$153.65,$149.97
04/29/2021,$153.2475,17319648,$154,$154.365,$150.715
04/28/2021,$152.7675,20941620,$153.645,$155.3225,$152.1552
04/27/2021,$153.8175,16457300,$155.785,$156.705,$153.545
04/26/2021,$154.78,19779708,$151.8505,$154.79,$151.25
04/23/2021,$152.6525,22777220,$149.3438,$153.3488,$149.0025
04/22/2021,$148.5025,27778628,$153.75,$154.3857,$147.835
04/21/2021,$153.605,21677704,$151.1875,$153.625,$151.0225
04/20/2021,$151.7125,33413304,$153.2325,$154.97,$149.63
04/19/2021,$153.6175,40441800,$155.3654,$158.075,$152.33
04/16/2021,$159.125,33520756,$160.531,$161.6575,$158.6525
04/15/2021,$161.3725,59848080,$156.625,$162.1415,$156.315
